"","X","Month","Longitude","Latitude","hours","minutes","crime"
"11214",11214,"2012-07-27",76.232144,27.0295059,13,24,"Kidnap"
"11215",11215,"2006-08-01",76.609815,26.3400395,0,20,"Violence and Offence"
"11216",11216,"2007-04-02",75.2587347,26.4168401,16,2,"Robery"
"11217",11217,"2015-07-16",75.9625212,27.371256,22,11,"Hit And Run"
"11218",11218,"2012-11-16",75.6350825,27.0650098,4,39,"Pick"
"11219",11219,"2013-06-07",75.4437428,27.1287773,7,57,"Violence and Offence"
"11220",11220,"2015-11-21",76.0153347,27.4116455,17,21,"Hit And Run"
"11221",11221,"2007-05-21",76.503243,26.4325348,11,54,"Chain"
"11222",11222,"2007-08-14",75.5434578,26.4591174,0,23,"Pick"
"11223",11223,"2009-10-30",76.9253207,26.7139084,20,52,"Murder"
"11224",11224,"2006-08-07",76.6884062,26.3420507,14,50,"Pick"
"11225",11225,"2008-10-09",76.5400457,26.5921066,5,50,"Violence and Offence"
"11226",11226,"2010-08-08",76.4730174,26.8027204,5,13,"Kidnap"
"11227",11227,"2006-08-05",76.7661377,26.3412486,2,12,"Rape"
"11228",11228,"2011-05-10",76.5078732,26.8896304,18,21,"Kidnap"
"11229",11229,"2014-12-25",75.6619279,27.3074532,15,8,"Violence and Offence"
"11230",11230,"2015-10-28",76.3778323,27.4042431,18,7,"Robery"
"11231",11231,"2014-12-09",75.2547932,27.3021413,8,9,"Kidnap"
"11232",11232,"2006-02-26",75.9656538,26.2907866,9,44,"Rape"
"11233",11233,"2015-10-26",75.6576114,27.4036008,20,7,"Robery"
"11234",11234,"2012-06-16",75.3073655,27.0165223,13,14,"Pick"
"11235",11235,"2012-03-21",76.1594818,26.9890607,3,36,"Rape"
"11236",11236,"2012-10-25",75.4736381,27.0580033,13,10,"Murder"
"11237",11237,"2010-10-18",76.0251122,26.8251402,3,13,"Pick"
"11238",11238,"2006-02-23",75.2369944,26.2897471,10,34,"Robery"
"11239",11239,"2011-11-08",75.3369575,26.9470462,10,41,"Kidnap"
"11240",11240,"2010-02-15",76.9349194,26.7478626,4,47,"Rape"
"11241",11241,"2006-08-22",75.7695352,26.3465542,20,14,"Robery"
"11242",11242,"2009-03-09",75.7476125,26.6397548,20,43,"Rape"
"11243",11243,"2007-08-27",75.522393,26.4632235,11,31,"Murder"
"11244",11244,"2013-07-20",76.3909428,27.1424481,18,0,"Hit And Run"
"11245",11245,"2008-07-18",76.4583896,26.5659685,0,30,"Rape"
"11246",11246,"2007-12-06",76.1255761,26.4950219,2,41,"Robery"
"11247",11247,"2007-02-11",75.8360573,26.4013298,9,24,"Violence and Offence"
"11248",11248,"2008-11-14",76.6721887,26.6036423,19,45,"Robery"
"11249",11249,"2013-04-03",76.8329045,27.1084251,21,36,"Hit And Run"
"11250",11250,"2013-04-01",75.9652162,27.1076661,22,56,"Robery"
"11251",11251,"2005-07-07",75.6175809,26.2169272,9,8,"Chain"
"11252",11252,"2010-07-22",75.6829409,26.7973959,8,20,"Hit And Run"
"11253",11253,"2015-12-31",76.8913578,27.4243925,5,18,"Hit And Run"
"11254",11254,"2009-09-24",76.9387342,26.7025216,1,37,"Rape"
"11255",11255,"2013-06-29",76.5854865,27.1357861,12,7,"Chain"
"11256",11256,"2013-01-28",76.5324526,27.0879356,7,54,"Hit And Run"
"11257",11257,"2010-11-11",75.4183103,26.832761,14,45,"Violence and Offence"
"11258",11258,"2009-04-29",75.3812902,26.6559418,18,6,"Chain"
"11259",11259,"2007-06-11",75.8769326,26.438916,13,19,"Robery"
"11260",11260,"2013-02-20",75.465623,27.0950726,0,30,"Hit And Run"
"11261",11261,"2008-11-14",75.804854,26.6036165,20,20,"Violence and Offence"
"11262",11262,"2010-03-27",76.428809,26.760572,21,12,"Chain"
"11263",11263,"2007-04-08",75.8583745,26.4189686,22,50,"Chain"
"11264",11264,"2010-11-26",75.3311298,26.8375666,6,43,"Chain"
"11265",11265,"2015-03-06",75.4954105,27.3298472,10,46,"Rape"
"11266",11266,"2009-12-22",76.2273002,26.7307499,0,19,"Kidnap"
"11267",11267,"2007-01-29",76.7812272,26.3970566,12,32,"Murder"
"11268",11268,"2008-10-07",76.3832502,26.5917727,13,52,"Chain"
"11269",11269,"2005-09-14",75.5806272,26.2389505,0,28,"Chain"
"11270",11270,"2007-03-08",75.7031768,26.4089182,18,10,"Kidnap"
"11271",11271,"2006-01-09",75.9609934,26.2757914,4,37,"Pick"
"11272",11272,"2006-07-24",76.353439,26.3374673,15,52,"Hit And Run"
"11273",11273,"2005-08-22",75.8687689,26.2315066,4,37,"Rape"
"11274",11274,"2007-01-25",76.8479368,26.3957592,12,40,"Kidnap"
"11275",11275,"2013-01-29",76.8385479,27.0882263,8,56,"Robery"
"11276",11276,"2010-09-17",75.3118032,26.8153171,17,56,"Pick"
"11277",11277,"2008-07-30",76.2872108,26.5698339,20,44,"Rape"
"11278",11278,"2011-03-03",75.9915044,26.8680627,14,46,"Hit And Run"
"11279",11279,"2007-08-12",76.8865142,26.4584578,16,48,"Pick"
"11280",11280,"2015-04-22",76.53817,27.3445598,11,21,"Murder"
"11281",11281,"2013-02-28",76.2409611,27.0975372,1,23,"Kidnap"
"11282",11282,"2014-11-19",75.1969362,27.2959268,6,58,"Murder"
"11283",11283,"2005-01-31",76.2008015,26.1675697,5,10,"Chain"
"11284",11284,"2008-05-31",76.870957,26.5508049,4,8,"Kidnap"
"11285",11285,"2007-03-27",76.1585206,26.4149372,5,19,"Robery"
"11286",11286,"2013-11-16",76.8639346,27.1799232,9,16,"Murder"
"11287",11287,"2007-10-17",76.2272541,26.4794507,10,8,"Rape"
"11288",11288,"2007-01-27",76.1023758,26.3964721,17,35,"Kidnap"
"11289",11289,"2015-06-06",75.9230586,27.3585582,6,26,"Murder"
"11290",11290,"2007-01-12",75.5495139,26.3918067,19,15,"Murder"
"11291",11291,"2013-11-26",75.9152767,27.1829682,8,10,"Hit And Run"
"11292",11292,"2014-10-25",76.5335238,27.288209,4,19,"Violence and Offence"
"11293",11293,"2005-12-04",75.932006,26.2644628,18,43,"Kidnap"
"11294",11294,"2008-11-29",76.3187234,26.6084293,21,10,"Chain"
"11295",11295,"2013-04-06",75.7382434,27.1093408,18,54,"Kidnap"
"11296",11296,"2005-08-31",75.6084143,26.2344814,4,44,"Murder"
"11297",11297,"2015-07-08",76.5536005,27.3687538,2,53,"Rape"
"11298",11298,"2009-09-15",75.8641902,26.6996231,11,30,"Hit And Run"
"11299",11299,"2005-08-14",76.5145396,26.2291806,15,48,"Robery"
"11300",11300,"2010-08-31",76.6373908,26.8100382,0,2,"Kidnap"
"11301",11301,"2012-08-25",76.8375917,27.038695,11,36,"Murder"
"11302",11302,"2013-01-11",76.6672387,27.0826143,6,8,"Robery"
"11303",11303,"2015-02-18",76.1441887,27.3245777,11,14,"Robery"
"11304",11304,"2010-04-07",75.9981878,26.7641937,7,15,"Pick"
"11305",11305,"2012-04-14",75.8396656,26.9968148,22,7,"Robery"
"11306",11306,"2005-08-13",75.9672809,26.2287497,5,33,"Murder"
"11307",11307,"2007-06-18",76.5695698,26.4413642,9,6,"Murder"
"11308",11308,"2013-10-08",76.8729923,27.1677919,9,45,"Kidnap"
"11309",11309,"2015-10-13",76.5827326,27.3994456,16,28,"Pick"
"11310",11310,"2009-09-09",75.8945709,26.6979602,16,26,"Murder"
"11311",11311,"2010-09-19",76.0996685,26.8159462,5,13,"Chain"
"11312",11312,"2006-06-22",75.3144411,26.3272652,8,47,"Robery"
"11313",11313,"2014-05-17",75.3129858,27.2371791,8,52,"Chain"
"11314",11314,"2015-01-01",76.4827306,27.3095869,4,11,"Murder"
"11315",11315,"2005-10-12",75.3309875,26.2477225,12,36,"Pick"
"11316",11316,"2013-01-15",75.6211589,27.0836531,3,8,"Robery"
"11317",11317,"2013-06-26",75.2590847,27.1349616,3,38,"Violence and Offence"
"11318",11318,"2008-10-06",76.8951004,26.5913679,22,48,"Pick"
"11319",11319,"2015-03-16",75.4986112,27.3329585,18,58,"Rape"
"11320",11320,"2013-07-18",75.3229277,27.1416557,12,30,"Pick"
"11321",11321,"2006-03-07",76.371657,26.2938405,0,39,"Kidnap"
"11322",11322,"2015-05-08",76.6228208,27.3494828,0,16,"Kidnap"
"11323",11323,"2007-07-24",75.2389397,26.4524432,17,54,"Kidnap"
"11324",11324,"2015-12-27",76.675383,27.4229014,14,48,"Violence and Offence"
"11325",11325,"2009-06-21",76.473733,26.6725418,1,9,"Murder"
"11326",11326,"2011-11-15",76.1204527,26.9492459,11,38,"Rape"
"11327",11327,"2014-10-02",75.2806723,27.2806686,13,44,"Murder"
"11328",11328,"2006-06-06",75.4090773,26.322432,14,46,"Kidnap"
"11329",11329,"2008-04-27",75.223164,26.5403831,0,12,"Rape"
"11330",11330,"2014-06-23",76.594397,27.2488305,1,11,"Chain"
"11331",11331,"2012-05-06",75.3069986,27.0037569,12,58,"Violence and Offence"
"11332",11332,"2010-11-25",76.4128546,26.8371359,3,1,"Pick"
"11333",11333,"2009-04-04",75.8603715,26.6481299,17,4,"Robery"
"11334",11334,"2007-12-06",75.4335824,26.4953021,18,16,"Violence and Offence"
"11335",11335,"2005-02-19",75.4975825,26.1735746,7,48,"Hit And Run"
"11336",11336,"2007-10-19",76.4270287,26.4799774,9,2,"Murder"
"11337",11337,"2012-12-12",75.7714279,27.0730932,11,31,"Hit And Run"
"11338",11338,"2011-02-05",75.4021874,26.8600536,13,5,"Robery"
"11339",11339,"2014-04-08",75.6225596,27.2251473,21,8,"Kidnap"
"11340",11340,"2008-05-16",76.0457797,26.5463157,1,45,"Violence and Offence"
"11341",11341,"2013-11-17",76.5047086,27.1801041,12,27,"Pick"
"11342",11342,"2005-04-18",76.3558321,26.1918032,11,48,"Pick"
"11343",11343,"2011-08-07",76.2039369,26.9175571,8,46,"Hit And Run"
"11344",11344,"2011-03-26",76.0934123,26.8753487,18,12,"Kidnap"
"11345",11345,"2014-05-03",76.101092,27.2328476,7,53,"Chain"
"11346",11346,"2013-08-16",75.1974647,27.1508337,20,2,"Murder"
"11347",11347,"2011-08-20",75.8491515,26.9218511,13,43,"Kidnap"
"11348",11348,"2013-07-16",76.3115926,27.1412224,22,2,"Chain"
"11349",11349,"2009-07-20",75.9746476,26.681886,17,55,"Kidnap"
"11350",11350,"2007-04-30",76.7319863,26.4256728,19,47,"Rape"
"11351",11351,"2014-02-25",75.283962,27.2118073,13,53,"Robery"
"11352",11352,"2009-05-11",76.1552544,26.659575,17,35,"Chain"
"11353",11353,"2009-02-20",76.2543189,26.6343612,3,36,"Murder"
"11354",11354,"2010-01-17",76.1280019,26.7389745,11,37,"Chain"
"11355",11355,"2011-11-14",75.4331222,26.9487842,10,47,"Rape"
"11356",11356,"2013-09-12",76.3655005,27.1595164,1,9,"Hit And Run"
"11357",11357,"2011-03-19",76.5893626,26.8731606,5,30,"Chain"
"11358",11358,"2013-02-13",76.3432125,27.0927841,16,31,"Pick"
"11359",11359,"2013-07-25",76.722075,27.1440769,12,18,"Robery"
"11360",11360,"2013-06-24",75.5380693,27.1341979,6,30,"Murder"
"11361",11361,"2013-08-20",75.2466422,27.1521086,21,0,"Pick"
"11362",11362,"2015-12-06",76.6123406,27.4163153,1,44,"Hit And Run"
"11363",11363,"2008-04-12",76.0870257,26.5354435,2,35,"Hit And Run"
"11364",11364,"2014-01-26",75.6846388,27.20231,17,25,"Kidnap"
"11365",11365,"2015-11-08",75.2357489,27.4074319,19,42,"Violence and Offence"
"11366",11366,"2012-04-15",76.6425508,26.9971307,8,27,"Hit And Run"
"11367",11367,"2010-10-06",76.5758572,26.821395,13,13,"Robery"
"11368",11368,"2005-01-15",76.3979088,26.1625821,20,56,"Pick"
"11369",11369,"2012-07-01",75.4711987,27.021229,21,39,"Hit And Run"
"11370",11370,"2013-09-19",75.6234895,27.1615987,2,12,"Pick"
"11371",11371,"2009-05-14",75.8412889,26.6605866,14,26,"Murder"
"11372",11372,"2014-12-23",75.4241123,27.3067007,8,36,"Chain"
"11373",11373,"2008-05-23",76.6173485,26.5484804,21,26,"Violence and Offence"
"11374",11374,"2006-05-29",76.7764066,26.3196974,14,41,"Murder"
"11375",11375,"2009-11-12",75.8775734,26.7181634,3,50,"Violence and Offence"
"11376",11376,"2015-05-10",76.1309025,27.3500371,15,13,"Violence and Offence"
"11377",11377,"2009-04-08",76.5494625,26.6492864,12,0,"Violence and Offence"
"11378",11378,"2011-06-12",76.6933126,26.8998575,20,47,"Rape"
"11379",11379,"2014-02-08",76.7260913,27.2065688,6,29,"Violence and Offence"
"11380",11380,"2009-06-16",75.4950826,26.6712029,10,12,"Violence and Offence"
"11381",11381,"2014-06-07",76.7578816,27.2440072,22,27,"Kidnap"
"11382",11382,"2006-10-04",76.2982617,26.3601119,5,44,"Violence and Offence"
"11383",11383,"2006-08-22",75.9041729,26.3466316,15,23,"Hit And Run"
"11384",11384,"2010-06-30",76.5524228,26.7906253,4,15,"Chain"
"11385",11385,"2015-07-03",76.0412194,27.3673645,16,49,"Chain"
"11386",11386,"2012-11-27",76.2164834,27.0683108,7,48,"Kidnap"
"11387",11387,"2007-11-27",75.759805,26.4922325,1,32,"Hit And Run"
"11388",11388,"2014-09-17",75.5515148,27.2762288,4,50,"Hit And Run"
"11389",11389,"2011-10-31",76.8922936,26.9443993,21,27,"Robery"
"11390",11390,"2012-10-25",76.6792465,27.0579842,17,47,"Kidnap"
"11391",11391,"2011-06-14",75.8932242,26.9005635,11,20,"Chain"
"11392",11392,"2006-04-17",76.1501882,26.3066905,17,18,"Violence and Offence"
"11393",11393,"2006-11-05",76.3928006,26.3702321,21,37,"Pick"
"11394",11394,"2011-01-26",75.2584429,26.8566839,12,14,"Kidnap"
"11395",11395,"2012-10-22",75.9599345,27.0570165,4,30,"Hit And Run"
"11396",11396,"2008-08-10",76.4354176,26.573343,13,15,"Robery"
"11397",11397,"2007-09-18",76.40234,26.470203,21,15,"Pick"
"11398",11398,"2015-06-21",76.8905016,27.363547,21,27,"Robery"
"11399",11399,"2013-11-04",76.6921613,27.1762893,15,21,"Murder"
"11400",11400,"2012-12-27",75.3897704,27.077841,6,37,"Rape"
"11401",11401,"2007-11-25",75.1956528,26.4916276,13,15,"Pick"
"11402",11402,"2012-05-20",76.6510635,27.0082303,19,19,"Robery"
"11403",11403,"2013-03-20",76.7948531,27.1039232,17,39,"Kidnap"
"11404",11404,"2011-01-08",75.603511,26.8510083,12,27,"Hit And Run"
"11405",11405,"2006-08-10",75.9296147,26.3429215,19,49,"Murder"
"11406",11406,"2012-05-11",76.01722,27.0053095,2,48,"Hit And Run"
"11407",11407,"2014-02-18",76.2102774,27.2095763,22,49,"Robery"
"11408",11408,"2008-05-22",76.868631,26.5480846,4,42,"Murder"
"11409",11409,"2012-12-07",75.8305362,27.07138,20,8,"Pick"
"11410",11410,"2008-04-26",75.4733196,26.5398727,20,14,"Chain"
"11411",11411,"2010-06-01",76.2593042,26.7812808,17,29,"Hit And Run"
"11412",11412,"2013-02-16",75.4523547,27.0938192,10,5,"Hit And Run"
"11413",11413,"2005-07-19",76.4193898,26.2208274,19,27,"Pick"
"11414",11414,"2013-02-24",75.5042373,27.0964479,8,44,"Violence and Offence"
"11415",11415,"2012-02-08",75.280069,26.9760323,5,25,"Rape"
"11416",11416,"2005-10-12",76.767515,26.2475649,18,51,"Pick"
"11417",11417,"2010-09-12",76.1877036,26.8139003,8,43,"Kidnap"
"11418",11418,"2014-03-10",76.9598034,27.2159796,14,5,"Rape"
"11419",11419,"2012-04-25",76.7846176,27.0002879,1,24,"Robery"
"11420",11420,"2013-03-21",76.2917329,27.1043341,10,56,"Chain"
"11421",11421,"2008-06-18",75.8832622,26.5565162,21,25,"Violence and Offence"
"11422",11422,"2010-12-05",75.4747053,26.8402922,5,15,"Rape"
"11423",11423,"2010-07-19",76.5030122,26.7966125,7,55,"Murder"
"11424",11424,"2006-12-11",75.377148,26.3814929,9,26,"Kidnap"
"11425",11425,"2014-06-26",75.4583827,27.2500325,8,2,"Hit And Run"
"11426",11426,"2010-08-26",76.7082954,26.8086439,14,12,"Violence and Offence"
"11427",11427,"2011-11-07",76.0805295,26.9466308,9,21,"Kidnap"
"11428",11428,"2014-05-18",75.27544,27.2374916,0,26,"Pick"
"11429",11429,"2015-02-18",76.5938298,27.3245535,12,8,"Violence and Offence"
"11430",11430,"2008-02-05",75.2910895,26.5144236,8,18,"Murder"
"11431",11431,"2012-02-21",75.5047943,26.9799216,7,1,"Violence and Offence"
"11432",11432,"2005-07-30",75.930925,26.224194,20,35,"Hit And Run"
"11433",11433,"2005-03-28",75.5816534,26.1851833,2,15,"Robery"
"11434",11434,"2012-10-10",75.9282402,27.0531237,22,3,"Hit And Run"
"11435",11435,"2012-01-20",75.8710707,26.9700155,14,25,"Hit And Run"
"11436",11436,"2009-11-11",76.5284247,26.7176515,14,58,"Murder"
"11437",11437,"2015-10-21",76.2066051,27.4017713,22,37,"Murder"
"11438",11438,"2012-12-05",76.8488367,27.0708512,1,30,"Rape"
"11439",11439,"2007-08-09",76.3907199,26.4575272,2,10,"Chain"
"11440",11440,"2014-12-31",75.3316187,27.3091492,21,31,"Violence and Offence"
"11441",11441,"2007-09-30",76.1824216,26.4739559,11,44,"Kidnap"
"11442",11442,"2013-07-29",76.1043991,27.1452074,9,17,"Murder"
"11443",11443,"2008-06-13",75.2769955,26.5551512,0,58,"Pick"
"11444",11444,"2008-09-27",76.1736692,26.5885702,18,0,"Chain"
"11445",11445,"2006-10-19",76.5389801,26.3648762,7,4,"Pick"
"11446",11446,"2005-03-27",76.9917808,26.1848148,0,36,"Hit And Run"
"11447",11447,"2008-05-12",76.4320929,26.5449741,17,49,"Murder"
"11448",11448,"2012-10-21",75.3722187,27.0567871,20,27,"Kidnap"
"11449",11449,"2012-03-17",76.132103,26.9879179,7,19,"Murder"
"11450",11450,"2008-07-22",75.7514836,26.5672521,9,23,"Robery"
"11451",11451,"2011-06-18",76.5261358,26.9017385,4,6,"Pick"
"11452",11452,"2005-01-11",76.6421157,26.1613618,17,26,"Chain"
"11453",11453,"2014-06-10",76.8532708,27.2448951,6,24,"Violence and Offence"
"11454",11454,"2005-03-12",75.6265008,26.1802658,8,37,"Hit And Run"
"11455",11455,"2005-11-12",76.1874939,26.2573932,14,49,"Kidnap"
"11456",11456,"2005-09-07",76.4216513,26.2365373,11,29,"Violence and Offence"
"11457",11457,"2005-12-21",76.2058327,26.2697931,0,12,"Murder"
"11458",11458,"2005-12-04",75.4284104,26.2642628,1,42,"Violence and Offence"
"11459",11459,"2007-05-28",76.8867219,26.4344775,19,48,"Violence and Offence"
"11460",11460,"2011-02-08",76.3638265,26.8607987,9,45,"Rape"
"11461",11461,"2005-01-25",77.0168328,26.1656385,19,39,"Hit And Run"
"11462",11462,"2007-03-12",76.5603354,26.4102813,2,15,"Hit And Run"
"11463",11463,"2009-11-06",75.2087489,26.7161535,3,42,"Murder"
"11464",11464,"2012-03-11",76.9655562,26.9859752,2,52,"Chain"
"11465",11465,"2011-09-04",75.2745584,26.926554,18,17,"Pick"
"11466",11466,"2012-03-01",76.8577099,26.9830262,8,39,"Pick"
"11467",11467,"2014-05-02",76.6708644,27.2325538,14,27,"Robery"
"11468",11468,"2014-06-16",75.8614924,27.2468545,20,21,"Pick"
"11469",11469,"2015-12-12",75.8087879,27.4184178,16,36,"Kidnap"
"11470",11470,"2009-07-02",75.9922237,26.6762505,6,18,"Kidnap"
"11471",11471,"2014-12-17",76.5248267,27.3046889,6,8,"Rape"
"11472",11472,"2014-10-06",75.2101009,27.282028,2,27,"Kidnap"
"11473",11473,"2005-05-04",75.3131795,26.1967641,22,21,"Chain"
"11474",11474,"2006-06-08",76.909772,26.3230748,6,48,"Rape"
"11475",11475,"2007-08-30",76.8961502,26.4643234,4,20,"Violence and Offence"
"11476",11476,"2010-09-24",75.3791554,26.8175686,22,45,"Hit And Run"
"11477",11477,"2012-10-15",76.389507,27.0548296,7,33,"Hit And Run"
"11478",11478,"2015-03-13",75.3385442,27.3320329,15,13,"Pick"
"11479",11479,"2012-05-28",76.746125,27.0105624,3,49,"Rape"
"11480",11480,"2006-01-23",75.6287135,26.2801411,0,13,"Chain"
"11481",11481,"2013-09-26",76.9397986,27.1639206,5,18,"Kidnap"
"11482",11482,"2011-05-07",76.4046911,26.8887394,10,33,"Robery"
"11483",11483,"2014-01-07",75.3531773,27.196381,13,2,"Pick"
"11484",11484,"2008-12-01",75.7326302,26.6088435,5,36,"Robery"
"11485",11485,"2014-04-06",76.7305984,27.2244365,14,15,"Pick"
"11486",11486,"2006-01-05",76.5720003,26.274478,22,15,"Pick"
"11487",11487,"2010-05-05",77.0143654,26.7729329,22,41,"Robery"
"11488",11488,"2006-01-10",76.4663775,26.2760587,0,48,"Robery"
"11489",11489,"2007-06-15",75.5743783,26.4403086,17,31,"Kidnap"
"11490",11490,"2008-04-02",75.4579945,26.5323824,1,23,"Hit And Run"
"11491",11491,"2008-08-08",76.577742,26.5726029,1,23,"Pick"
"11492",11492,"2006-04-18",76.6339912,26.3068881,12,22,"Pick"
"11493",11493,"2013-01-02",75.7869518,27.0798307,1,58,"Chain"
"11494",11494,"2015-01-12",76.7157538,27.3130024,19,32,"Hit And Run"
"11495",11495,"2015-05-09",75.9163789,27.3497705,19,23,"Kidnap"
"11496",11496,"2006-02-15",75.3434142,26.2873988,21,14,"Murder"
"11497",11497,"2015-03-28",76.7117967,27.3364964,12,53,"Pick"
"11498",11498,"2007-02-22",76.8421063,26.4047002,11,52,"Kidnap"
"11499",11499,"2012-01-26",75.4762177,26.971839,8,31,"Murder"
"11500",11500,"2009-04-22",76.402773,26.6536783,9,15,"Robery"
"11501",11501,"2005-04-20",76.9431451,26.1926153,6,32,"Hit And Run"
"11502",11502,"2014-01-23",75.4633753,27.2012427,11,41,"Kidnap"
"11503",11503,"2006-02-14",76.7268066,26.2872171,22,8,"Murder"
"11504",11504,"2012-03-20",76.7599779,26.9887615,18,44,"Hit And Run"
"11505",11505,"2009-05-23",75.2738739,26.6634375,14,46,"Robery"
"11506",11506,"2012-09-02",76.4310144,27.0410803,19,37,"Pick"
"11507",11507,"2010-05-01",76.3258199,26.7716747,18,13,"Chain"
"11508",11508,"2007-03-24",76.7622133,26.4142212,4,30,"Pick"
"11509",11509,"2011-01-10",76.8645302,26.8517727,22,45,"Hit And Run"
"11510",11510,"2013-01-29",76.3152141,27.08834,16,46,"Pick"
"11511",11511,"2014-10-25",76.0516523,27.2881567,6,27,"Rape"
"11512",11512,"2011-11-12",76.6332293,26.9481208,17,55,"Violence and Offence"
"11513",11513,"2005-03-16",75.4467411,26.1814405,14,9,"Robery"
"11514",11514,"2007-07-29",76.3841447,26.4541758,13,15,"Rape"
"11515",11515,"2011-08-24",76.2884323,26.9228383,9,51,"Rape"
"11516",11516,"2009-03-01",75.4963551,26.6372535,17,24,"Rape"
"11517",11517,"2008-01-14",76.8581912,26.5073648,8,2,"Murder"
"11518",11518,"2013-04-08",75.8907419,27.1099948,7,56,"Kidnap"
"11519",11519,"2011-05-09",76.14574,26.8892988,5,37,"Robery"
"11520",11520,"2012-04-19",75.935374,26.9981957,21,33,"Rape"
"11521",11521,"2006-04-04",75.5879741,26.302427,3,50,"Pick"
"11522",11522,"2005-11-11",75.2207052,26.2569546,0,6,"Pick"
"11523",11523,"2012-11-16",75.8137816,27.0647925,18,47,"Pick"
"11524",11524,"2007-01-11",76.7915107,26.3913192,19,30,"Murder"
"11525",11525,"2013-03-01",75.7589566,27.0980552,11,31,"Chain"
"11526",11526,"2012-09-15",76.5129486,27.0452155,0,49,"Robery"
"11527",11527,"2015-02-23",76.7420327,27.3263536,16,9,"Pick"
"11528",11528,"2005-05-20",75.6160251,26.2018953,21,47,"Robery"
"11529",11529,"2007-04-12",76.3857409,26.4202326,4,30,"Murder"
"11530",11530,"2014-12-28",75.9899369,27.3082264,5,14,"Robery"
"11531",11531,"2005-04-15",75.7184289,26.1908317,20,43,"Murder"
"11532",11532,"2014-09-20",76.7440039,27.2770566,9,7,"Murder"
"11533",11533,"2011-06-08",76.045239,26.8986614,9,55,"Murder"
"11534",11534,"2014-11-19",76.0425738,27.2959774,11,25,"Rape"
"11535",11535,"2015-09-05",75.8264409,27.3874529,14,48,"Robery"
"11536",11536,"2010-08-31",76.6839129,26.8101131,17,28,"Murder"
"11537",11537,"2009-08-01",75.8717788,26.6856731,14,51,"Robery"
"11538",11538,"2007-08-20",76.9343857,26.4609417,10,32,"Murder"
"11539",11539,"2011-12-21",76.5825533,26.9606386,3,47,"Violence and Offence"
"11540",11540,"2014-02-17",75.9312667,27.2091386,9,17,"Murder"
"11541",11541,"2008-08-24",76.6484646,26.5778236,17,19,"Robery"
"11542",11542,"2011-10-08",76.4003171,26.9372116,12,2,"Robery"
"11543",11543,"2009-05-31",76.4986595,26.6658892,22,36,"Murder"
"11544",11544,"2006-07-17",76.8865897,26.3351536,13,30,"Chain"
"11545",11545,"2011-02-25",76.9186278,26.8663066,5,52,"Pick"
"11546",11546,"2014-09-08",76.5417303,27.2733269,10,52,"Kidnap"
"11547",11547,"2006-11-26",76.1525742,26.376872,14,8,"Chain"
"11548",11548,"2007-09-08",75.544383,26.467136,4,9,"Robery"
"11549",11549,"2014-06-02",75.3988832,27.2423209,11,52,"Robery"
"11550",11550,"2006-03-11",76.979177,26.2949344,15,55,"Chain"
"11551",11551,"2012-02-03",75.9295807,26.9743289,10,41,"Robery"
"11552",11552,"2008-05-04",75.2456594,26.5425789,4,38,"Murder"
"11553",11553,"2013-10-18",76.0748828,27.1709156,1,1,"Robery"
"11554",11554,"2008-08-21",75.9684808,26.5769411,17,22,"Hit And Run"
"11555",11555,"2009-07-01",76.6644946,26.67577,14,41,"Violence and Offence"
"11556",11556,"2009-10-08",76.406285,26.707079,15,12,"Violence and Offence"
"11557",11557,"2008-01-28",75.7058056,26.5118776,19,41,"Chain"
"11558",11558,"2013-08-27",75.6368483,27.1542863,15,42,"Pick"
"11559",11559,"2012-09-27",76.3979181,27.0490298,18,20,"Robery"
"11560",11560,"2009-06-02",75.3259599,26.666658,21,3,"Pick"
"11561",11561,"2010-04-29",76.6661197,26.7709816,22,23,"Hit And Run"
"11562",11562,"2010-01-01",76.8261954,26.7339152,3,43,"Rape"
"11563",11563,"2006-03-30",75.5700134,26.3009289,16,15,"Chain"
"11564",11564,"2008-05-20",76.5581601,26.5476231,8,35,"Pick"
"11565",11565,"2010-11-16",75.8689851,26.8342842,10,54,"Robery"
"11566",11566,"2011-10-20",75.3496432,26.9409767,9,22,"Hit And Run"
"11567",11567,"2008-09-18",75.5705656,26.5855221,2,19,"Kidnap"
"11568",11568,"2010-05-26",76.2996431,26.7794492,1,28,"Robery"
"11569",11569,"2009-12-13",75.3648776,26.7277325,14,35,"Rape"
"11570",11570,"2009-02-28",76.4925172,26.6371122,16,50,"Murder"
"11571",11571,"2009-04-04",75.2922723,26.6481854,12,21,"Rape"
"11572",11572,"2011-10-30",75.9615759,26.944228,8,19,"Murder"
"11573",11573,"2008-11-22",75.6299894,26.6060113,0,6,"Rape"
"11574",11574,"2014-09-19",75.7932704,27.2768005,7,42,"Kidnap"
"11575",11575,"2015-04-07",75.6052408,27.3397736,0,4,"Pick"
"11576",11576,"2015-11-11",76.1011518,27.4085224,20,38,"Kidnap"
"11577",11577,"2005-05-18",75.7083664,26.2012635,17,29,"Rape"
"11578",11578,"2006-06-02",75.947456,26.3210595,12,26,"Kidnap"
"11579",11579,"2008-08-18",75.9161899,26.575895,14,5,"Hit And Run"
"11580",11580,"2011-05-15",75.5044924,26.8912802,21,23,"Hit And Run"
"11581",11581,"2005-09-14",76.8404476,26.2388439,18,16,"Violence and Offence"
